Longitude,Latitude,hf,bankuai_avg_dist_top3,bankuai_avg_dist_top5,bankuai_closest1_dist,bankuai_closest2_dist,bankuai_closest3_dist,bankuai_closest4_dist,bankuai_closest5_dist,gou_avg_dist_top3,gou_avg_dist_top5,gou_closest1_dist,gou_closest2_dist,gou_closest3_dist,gou_closest4_dist,gou_closest5_dist,liegu_avg_dist_top3,liegu_avg_dist_top5,liegu_closest1_dist,liegu_closest2_dist,liegu_closest3_dist,liegu_closest4_dist,liegu_closest5_dist,ji_avg_dist_top3,ji_avg_dist_top5,ji_closest1_dist,ji_closest2_dist,ji_closest3_dist,ji_closest4_dist,ji_closest5_dist,huoshan_avg_dist_top3,huoshan_avg_dist_top5,huoshan_closest1_dist,huoshan_closest2_dist,huoshan_closest3_dist,huoshan_closest4_dist,huoshan_closest5_dist,duanceng_avg_dist_top3,duanceng_avg_dist_top5,duanceng_closest1_dist,duanceng_closest2_dist,duanceng_closest3_dist,duanceng_closest4_dist,duanceng_closest5_dist,bed,geoid,surface,climatic zones
7.75,48.75,150,1111.89,1117.54,1109.66,1112.27,1113.73,1124.6,1127.45,1327.5,1330.67,1325.54,1327.13,1329.82,1333.33,1337.51,109.47,171.85,33.32,99.67,195.42,217.26,313.56,1594.63,1651.61,1517.47,1626.36,1640.05,1725.38,1748.8,498.46,675.76,170.77,487.79,836.82,869.2,1014.22,1144.3,1149.15,1138.94,1145.28,1148.69,1152.53,1160.29,267.3907,48.73916,267.3907,14
7.75,49.75,96,1219.54,1225.16,1217.29,1220.5,1220.83,1231.07,1236.14,1425.7,1427.81,1421.58,1425.54,1429.98,1430.39,1431.57,95.4,146.05,60.76,85.28,140.18,213.63,230.43,1688.02,1742.32,1613.79,1717.66,1732.61,1810.6,1836.94,526.68,731.7,79.53,566.61,933.9,968.45,1109.99,1230.61,1235.39,1225.28,1231.58,1234.95,1238.74,1246.4,355.43475,48.846436,355.43475,14
7.75,50.25,81,1273.59,1279.2,1271.33,1274.64,1274.8,1284.6,1290.64,1469.2,1473.52,1464.95,1468.9,1473.75,1478.6,1481.4,98.84,135.48,32.97,99.21,164.35,185.45,195.43,1735.49,1788.52,1662.63,1764.15,1779.68,1854.22,1881.9,552.67,767.18,64.66,609.81,983.55,1018.99,1158.9,1275.19,1279.94,1269.88,1276.16,1279.51,1283.27,1290.88,220.80777,48.086742,220.80777,14
7.75,50.75,65.1,1327.77,1333.37,1325.49,1328.6,1329.21,1338.3,1345.24,1513.35,1517.67,1509.11,1513.05,1517.89,1522.74,1525.54,100.49,125.64,32.92,120.68,147.88,148.92,177.79,1783.41,1835.21,1711.88,1811.14,1827.21,1898.45,1927.39,593.11,811.55,90.65,654.87,1033.8,1070.03,1208.38,1320.59,1325.31,1315.32,1321.57,1324.89,1328.62,1336.18,226.18271,47.635998,226.18271,15
7.75,52.25,59,1490.92,1496.48,1488.62,1491.18,1492.96,1500.21,1509.45,1649.88,1654.17,1645.67,1649.59,1654.39,1659.21,1662.01,118.4,131.65,89.29,119.66,146.24,147.82,155.24,1929.58,1977.98,1861.71,1954.74,1972.27,2034.38,2066.77,741.69,962.04,239.63,798.05,1187.39,1225.51,1359.63,1460.98,1465.61,1455.79,1461.95,1465.21,1468.85,1476.24,41.958263,43.41906,41.958263,15
7.75,58.25,47.5,1503.3,1507.54,1499.85,1501.35,1508.72,1513.27,1514.52,2236.57,2240.71,2232.52,2236.28,2240.91,2245.54,2248.29,188.23,226.93,162.72,191.5,210.45,275.31,294.66,1552.68,1554.37,1551.83,1552.68,1553.53,1555.26,1558.56,1248.49,1328.22,900.34,1422.19,1422.95,1445.67,1449.96,2061.63,2065.91,2056.76,2062.56,2065.57,2068.92,2075.73,399.13623,43.08172,399.13623,0
7.75,59.75,47.5,1391.62,1392.64,1390.63,1391.9,1392.32,1392.39,1395.95,2389.65,2393.75,2385.64,2389.36,2393.94,2398.52,2401.27,180.11,213.69,157.09,173.63,209.6,231.71,296.42,1391.6,1392.59,1390.66,1391.75,1392.39,1392.79,1395.36,1246.69,1292.29,1066.77,1320.03,1353.27,1354.8,1366.58,2217.59,2221.8,2212.8,2218.52,2221.47,2224.76,2231.46,1270.6324,45.831795,1270.6324,26
8.25,3.75,67,2352.34,2362.41,2349.62,2351.95,2355.46,2375.77,2379.25,3730.32,3730.53,3729.74,3730.44,3730.77,3730.83,3730.85,186.35,232.41,87.88,196.42,274.74,286.13,316.86,2376.26,2376.86,2375.7,2376.21,2376.89,2377.5,2378,58.18,97.18,53.63,59.6,61.29,113.81,197.55,3858.78,3870.66,3833.87,3870.39,3872.09,3883.89,3893.06,-63.5625,18.460123,-63.5625,2
8.25,4.75,75.96,2386.38,2398.09,2386,2386.12,2387.03,2412.69,2418.62,3620.29,3620.5,3619.75,3620.42,3620.69,3620.78,3620.88,153.93,204.48,39.25,210.99,211.55,274.53,286.07,2412.29,2412.44,2412.19,2412.23,2412.46,2412.56,2412.74,139.47,148.45,118.75,141.13,158.53,161.28,162.56,3778.75,3790.42,3754.25,3790.06,3791.94,3803.38,3812.49,58.01558,20.034527,58.01558,0
8.25,5.25,78.28,2405.07,2417.47,2404.51,2404.68,2406,2432.76,2439.39,3565.3,3565.52,3564.78,3565.44,3565.67,3565.78,3565.92,148.49,187.09,87.88,161.87,195.72,238.3,251.71,2430.66,2430.98,2430.51,2430.6,2430.86,2431.28,2431.64,173.18,189.67,154.75,171.46,193.33,213.38,215.43,3739.26,3750.82,3714.98,3750.41,3752.38,3763.63,3772.71,10.431617,20.769012,10.431617,2
8.25,27.25,94,1123.5,1125.44,1121.79,1123.96,1124.76,1128.34,1128.34,1188.75,1189,1188.38,1188.73,1189.14,1189.24,1189.52,585.91,626.65,543.01,574.84,639.87,662.45,713.06,1410.51,1467.53,1359.73,1417.87,1453.93,1515.45,1590.66,515.78,732.38,442.7,499.15,605.48,1050.14,1064.44,1620.68,1620.81,1620.52,1620.67,1620.84,1620.98,1621.02,459.42114,28.720007,459.42114,4
8.25,28.75,74,958.04,959.97,957.82,958.08,958.22,962.86,962.86,1037.2,1037.49,1037.12,1037.21,1037.26,1037.75,1038.1,585.04,637.68,520.1,582.33,652.68,706.16,727.13,1290.04,1352.73,1231.17,1301.77,1337.17,1410.11,1483.42,662.75,792.75,588.68,649.31,750.27,958.69,1016.79,1489.53,1489.86,1488.62,1489.92,1490.06,1490.22,1490.46,372.95837,26.960758,372.95837,4
8.25,29.25,82,902.99,904.92,902.5,902.54,903.95,907.8,907.8,987.75,988.03,987.58,987.8,987.86,988.06,988.87,545.65,605.9,476.18,543.14,617.62,695.36,697.21,1252.19,1316.87,1190.39,1265.55,1300.64,1377.65,1450.13,713.69,802.75,639.6,701.03,800.44,906.85,965.82,1445.6,1446.03,1445.42,1445.7,1445.7,1446.58,1446.77,304.20593,26.62175,304.20593,4
8.25,31.25,54,683.5,685.59,680.43,681.63,688.44,688.44,688.99,797.24,797.62,796.93,797.09,797.7,797.99,798.37,411.56,447.22,336.87,424.66,473.15,486.61,514.79,1115.53,1188.41,1040.94,1136.23,1169.42,1263.77,1331.68,774.22,837.13,705.17,768.34,849.15,912.46,950.5,1270.47,1270.62,1270.39,1270.46,1270.54,1270.84,1270.89,180.14037,28.115463,180.14037,4
8.25,31.75,67,628.48,631.03,624.93,626.59,633.92,633.92,635.76,752.14,752.41,751.98,752.03,752.41,752.49,753.15,381.2,415.53,317.2,408.79,417.62,432.73,501.32,1085.73,1160.66,1007.75,1108.47,1140.98,1239.84,1306.24,760.19,829.43,656.83,721.23,902.5,907.77,958.81,1226.84,1227.19,1226.64,1226.93,1226.94,1227.64,1227.79,150.45067,29.01243,150.45067,4
8.25,32.75,81,518.47,521.31,514.01,516.84,524.56,525.58,525.58,666.24,666.38,666.07,666.16,666.49,666.5,666.68,312.99,366.07,305.62,306.65,326.71,398.96,492.4,1032.48,1111.36,947.64,1059.47,1090.34,1198.22,1261.12,674.06,754.77,564.17,631.14,826.87,873.4,878.28,1142.28,1142.42,1142.16,1142.19,1142.5,1142.62,1142.63,81.78971,29.755718,81.78971,4
8.25,33.25,104,463.26,466.72,458.59,462.23,468.97,471.9,471.9,625.68,625.99,625.53,625.72,625.79,626.39,626.51,280.4,344.84,251.24,275.23,314.74,405.53,477.44,1009.36,1090.09,921.12,1038.54,1068.42,1180.75,1241.63,632.84,713.79,520.56,588.79,789.18,832.97,837.45,1100.74,1100.85,1100.66,1100.67,1100.88,1101,1101.01,30.123796,29.623169,30.123796,4
8.25,34.75,76,298.5,305.06,292.77,300.56,302.18,314.89,314.89,519.65,519.9,519.26,519.71,519.98,520.06,520.48,180.18,272.69,86.44,140.99,313.11,391.29,431.63,956.04,1041.54,858.3,991.78,1018.04,1142.89,1196.68,525.52,605.42,407.58,478.28,690.68,723.77,726.77,978.95,979.45,978.82,978.84,979.19,979.7,980.69,1088.2345,38.664356,1088.2345,4
8.25,35.25,76,244.19,252.6,237.79,246.58,248.19,265.21,265.21,491.23,491.6,490.93,491.14,491.62,491.92,492.4,137.2,240.55,35.87,116.69,259.04,378.09,413.06,944.13,1030.85,843.63,981.97,1006.79,1135.39,1186.48,497.32,575.86,378.85,449.21,663.91,692.46,694.85,941.2,941.91,940.84,941.13,941.63,942.3,943.63,789.3533,41.605022,789.3533,4
8.25,43.75,112,574.89,579.51,570.83,572.9,580.94,582.39,590.48,809.61,813.06,807.74,809.27,811.82,815.1,821.36,230.4,260.98,130.03,263.05,298.11,303.09,310.59,1204.45,1278.67,1108.15,1250.86,1254.36,1389.1,1390.88,466.03,510.89,427.25,473.44,497.39,573.25,583.12,771.79,776.52,766.72,772.66,776,779.79,787.44,725.5825,49.514553,725.5825,0
8.25,45.25,26.38,729,734.79,726.86,727.29,732.86,740.86,746.1,955.39,958.94,953.47,955.04,957.66,961.07,967.48,259.88,300.27,129.06,323.36,327.22,355.89,365.85,1316.81,1385.87,1226.19,1358.62,1365.62,1484.95,1493.98,500.6,551.07,414.75,530.05,556.99,573.06,680.51,853.91,858.8,848.59,854.85,858.3,862.2,870.08,406.0598,50.050457,406.0598,8
8.25,45.75,46.48,781.53,787.3,779.35,780.39,784.83,794.44,797.47,1005.43,1009,1003.5,1005.07,1007.72,1011.15,1017.59,255.79,302.84,170.1,286.27,311,358.76,388.08,1356.71,1424.1,1267.94,1397.08,1405.12,1519.58,1530.8,494.03,561.96,408.64,502.39,571.06,606.41,721.29,886.55,891.46,881.19,887.5,890.97,894.88,902.77,2419.6116,53.810356,2419.6116,14
8.25,46.25,75,834.45,840.2,832.25,833.82,837.27,848.28,849.37,1056.02,1059.61,1054.08,1055.66,1058.32,1061.77,1068.24,241.73,297.17,217.71,251,256.48,361.86,398.79,1397.68,1463.43,1310.71,1436.65,1445.66,1555.4,1568.7,490.81,575.84,410.04,448.04,614.36,642.84,763.94,921.38,926.3,916,922.34,925.81,929.72,937.62,2844.7668,52.976555,2844.7668,14
8.25,46.75,89,887.69,893.42,885.47,887.51,890.09,901.7,902.33,1107.08,1110.7,1105.14,1106.72,1109.39,1112.87,1119.36,231.69,281.4,202.54,224.13,268.4,306.35,405.59,1439.6,1503.75,1354.4,1477.24,1487.16,1592.34,1607.62,490.8,592.48,394.03,418.87,659.51,681.86,808.15,958.16,963.07,952.77,959.13,962.59,966.49,974.37,980.5272,49.267014,980.5272,26
8.25,47.25,103,941.21,946.92,938.96,941.42,943.23,954.41,956.56,1158.56,1162.19,1156.61,1158.2,1160.88,1164.37,1170.88,203.21,259.17,149.83,208.92,250.87,320.72,365.52,1482.41,1545,1398.92,1518.76,1529.54,1630.31,1647.47,493.78,611.61,340.53,434.68,706.14,723.04,853.69,996.68,1001.57,991.28,997.65,1001.1,1004.98,1012.84,419.98618,48.880642,419.98618,26
8.25,47.75,124,994.95,1000.64,992.69,995.51,996.64,1007.42,1010.93,1210.4,1214.04,1208.45,1210.03,1212.72,1216.23,1222.75,167.89,235.3,100.27,195.46,207.95,310.61,362.22,1526.02,1587.1,1444.2,1561.14,1572.73,1669.25,1688.19,499.52,632.99,287.84,456.74,753.98,766.03,900.35,1036.73,1041.6,1031.34,1037.7,1041.14,1045,1052.82,544.55975,50.134056,544.55975,14
8.25,48.25,89,1048.88,1054.55,1046.61,1049.77,1050.27,1060.7,1065.43,1262.56,1265.54,1260.6,1262.19,1264.88,1268.41,1271.62,141.19,206.29,61.98,140.19,221.4,256.01,351.88,1570.38,1629.99,1490.17,1604.31,1616.66,1709.1,1729.73,507.83,656.32,236.47,484.2,802.82,810.56,947.55,1078.15,1083,1072.78,1079.13,1082.54,1086.38,1094.16,242.61884,48.892365,242.61884,15
8.25,48.75,103,1102.98,1108.63,1100.69,1104.09,1104.15,1114.2,1120.04,1313.61,1315.05,1313.03,1313.16,1314.62,1317.12,1317.32,116.35,182.89,61.74,85.36,201.95,246.92,318.49,1615.41,1673.6,1536.76,1648.21,1661.27,1749.78,1772.01,518.74,681.58,187.53,516.2,852.48,856.37,995.33,1120.79,1125.61,1115.43,1121.76,1125.16,1128.98,1136.7,164.69962,48.098072,164.69962,14
8.25,49.25,117.8,1157.22,1162.86,1154.92,1158.08,1158.65,1167.9,1174.74,1359.95,1362.57,1355.7,1359.65,1364.51,1365.71,1367.3,94,165.34,33.17,99.82,149.02,265.42,279.26,1661.07,1717.89,1583.92,1692.78,1706.52,1791.24,1815,532.77,709.09,143.52,551.95,902.83,903.28,1043.88,1164.51,1169.3,1159.18,1165.48,1168.86,1172.65,1180.32,360.19672,48.67469,360.19672,14
8.25,50.25,70,1266.04,1271.65,1263.73,1266.47,1267.93,1275.77,1284.36,1447.64,1451.95,1443.4,1447.34,1452.18,1457.03,1459.83,103.22,139.43,60.01,85.3,164.35,185.45,202.02,1754.07,1808.28,1679.76,1783.74,1798.71,1876.31,1902.87,577.29,775.99,100.02,632.1,999.75,1005.18,1142.88,1254.74,1259.46,1249.46,1255.71,1259.04,1262.77,1270.33,185.52113,48.43834,185.52113,14
8.25,50.75,89,1320.6,1326.2,1318.28,1320.84,1322.68,1329.91,1339.27,1492.64,1496.95,1488.4,1492.34,1497.17,1502.01,1504.81,106.86,135.54,59.76,120.68,140.13,147.88,209.24,1801.32,1854.29,1728.36,1830.04,1845.57,1919.82,1947.68,614.26,818.6,118.24,675.47,1049.07,1057.02,1193.19,1301.06,1305.75,1295.81,1302.03,1305.33,1309.03,1316.54,519.89545,48.32452,519.89545,14
8.25,51.75,77.1,1429.96,1435.53,1427.62,1429.86,1432.39,1438.52,1449.24,1584.62,1588.91,1580.41,1584.32,1589.13,1593.94,1596.75,120.1,136.72,90.65,123.96,145.69,148.52,174.77,1897.14,1947.77,1826.72,1924.07,1940.64,2008.57,2038.84,705.85,914.87,201.19,766.94,1149.42,1161.74,1295.07,1395.7,1400.33,1390.52,1396.67,1399.92,1403.57,1410.95,57.87294,44.51842,57.87294,15
8.25,56.25,66.9,1676.22,1681.74,1672.42,1673.73,1682.51,1686.3,1693.72,2022.1,2026.27,2018.01,2021.81,2026.48,2031.15,2033.92,234.88,256.52,223.79,232.54,248.31,284.2,293.74,1775.89,1777.88,1775.09,1775.51,1777.06,1779.08,1782.64,1166.27,1345.29,682.42,1219.63,1596.74,1610.31,1617.34,1844.26,1848.61,1839.33,1845.2,1848.26,1851.66,1858.59,-17.679867,40.662407,-17.679867,15
8.25,58.25,44.39,1525.61,1529.65,1522.21,1524.09,1530.54,1534.66,1536.76,2224.83,2228.96,2220.8,2224.55,2229.15,2233.76,2236.51,181.43,224.46,134.09,189.83,220.38,280.74,297.25,1560.01,1561.23,1559.12,1560.42,1560.49,1561.68,1564.43,1259.5,1344.19,903,1430.98,1444.51,1469.26,1473.21,2051.17,2055.41,2046.33,2052.09,2055.08,2058.4,2065.16,420.48312,42.278667,420.48312,0
8.25,59.25,35,1452.59,1452.95,1451.81,1452.89,1453.07,1453.16,1453.8,2327.5,2331.59,2323.49,2327.21,2331.79,2336.37,2339.11,157.2,205.89,130.44,153.87,187.29,231.07,326.79,1452.71,1453.54,1451.84,1452.74,1453.54,1453.8,1455.79,1265.17,1325.11,1013.59,1375.45,1406.48,1408.66,1421.4,2155.74,2159.94,2150.95,2156.66,2159.61,2162.89,2169.57,736.0729,44.245365,736.0729,15
8.25,61.75,33,1186.11,1186.74,1185.15,1186.46,1186.72,1186.81,1188.55,2587.11,2591.15,2583.17,2586.83,2591.34,2595.84,2598.56,198.88,236.06,184.14,198.33,214.16,278.63,305.02,1186.05,1186.65,1185.6,1186.22,1186.31,1186.76,1188.34,1254.84,1264.54,1229.65,1259.64,1275.22,1278.2,1279.99,2419.66,2423.76,2414.97,2420.57,2423.44,2426.64,2433.15,1336.4601,46.858887,1336.4601,27
8.75,4.75,74.86,2379.23,2387.1,2368.75,2378.72,2390.22,2395.15,2402.65,3612.46,3612.72,3611.86,3612.62,3612.91,3613.1,3613.12,180.25,222.29,39.25,238.74,262.77,263.67,307.03,2464.66,2464.74,2464.44,2464.72,2464.81,2464.82,2464.88,104.32,125.39,76.6,107.16,129.22,156.24,157.75,3740.1,3751.88,3715.38,3751.57,3753.35,3764.98,3774.13,49.62661,20.351507,49.62661,2
8.75,10.75,45.57,2526.96,2553.46,2500.3,2526.27,2554.31,2577.63,2608.8,2952.55,2952.79,2952.14,2952.73,2952.78,2952.97,2953.35,227.21,251.28,193.26,236.67,251.69,263.35,311.41,2743.27,2744.5,2741.91,2743.22,2744.67,2745.35,2747.36,646.76,701.54,536.09,674.74,729.46,771.05,796.38,3237.12,3239.58,3235.03,3236.65,3239.69,3241.57,3244.96,649.0315,22.624886,649.0315,3
8.75,21.75,40,1736.37,1738.16,1733.56,1737.62,1737.93,1739.89,1741.8,1753.81,1753.95,1753.69,1753.82,1753.92,1754.16,1754.18,97.68,130.18,37.96,113.68,141.39,159.28,198.62,1937.38,1979.69,1905.68,1934.98,1971.49,2004.43,2081.86,377.09,473.98,347.54,384.38,399.35,453.32,785.3,2106.43,2107.86,2105.31,2106.1,2107.88,2109.05,2110.97,746.764,30.067251,746.764,4
8.75,26.75,96,1184.36,1186.6,1182.92,1184.18,1185.98,1189.97,1189.97,1222.05,1222.38,1221.7,1222.21,1222.25,1222.54,1223.22,522.51,591.06,478.62,504.58,584.32,692.34,695.43,1484.89,1541.77,1433.98,1492.31,1528.37,1589.45,1664.75,500.64,697.46,430.25,480.74,590.93,977.18,1008.18,1634.59,1634.95,1634.36,1634.39,1635.02,1635.47,1635.53,501.37808,29.452826,501.37808,4
8.75,28.25,65,1019.58,1021.86,1016.61,1018.68,1023.44,1025.28,1025.28,1067.16,1067.42,1066.8,1067.14,1067.55,1067.67,1067.93,592.92,619.63,541.16,593.81,643.79,656.31,663.07,1363.72,1425.98,1305.18,1375.26,1410.72,1482.6,1556.16,636.22,791.04,562.84,620.22,725.62,995.57,1050.94,1503.04,1503.19,1502.88,1503.05,1503.19,1503.33,1503.51,500.6732,28.022507,500.6732,4
8.75,28.75,80,964.8,967.07,961.22,963.61,969.58,970.39,970.54,1016.29,1016.58,1015.99,1016.27,1016.6,1016.82,1017.24,553.23,606.11,493.01,550.02,616.66,680.71,690.14,1325.49,1389.64,1264.19,1338.55,1373.73,1449.45,1522.25,684.51,798.96,610.76,669.49,773.29,942.56,998.71,1459.44,1459.71,1458.8,1459.6,1459.93,1460.03,1460.21,378.13315,27.543207,378.13315,4
8.75,29.25,80,909.77,912.22,905.84,908.6,914.85,915.9,915.9,965.88,966.18,965.71,965.91,966.03,966.62,966.63,511.58,571.4,446.58,508.53,579.62,656.89,665.39,1288.5,1354.56,1224.34,1303.16,1338,1417.69,1489.62,733.84,807.65,659.89,719.68,821.96,889.87,946.87,1415.77,1416.08,1414.85,1416.14,1416.32,1416.43,1416.65,362.20074,26.681707,362.20074,4
8.75,30.25,72,799.27,802.37,795.19,798.84,803.79,807.01,807.01,866.97,867.26,866.73,867.08,867.1,867.18,868.2,437.42,496.89,361.57,435.07,515.62,584.24,587.95,1218.7,1288.66,1148.52,1236.79,1270.78,1358.68,1428.55,789.54,826.97,760.81,785.68,822.13,844.62,921.63,1328.43,1328.88,1327.95,1327.95,1329.39,1329.52,1329.58,273.1218,26.434324,273.1218,4
8.75,31.25,68,689.01,692.95,684.72,689.53,692.78,698.85,698.85,771.08,771.39,770.66,770.94,771.64,771.84,771.85,381.47,419.05,294.52,380.37,469.52,473.15,477.68,1155.28,1229.18,1078.79,1177.1,1209.96,1306.38,1373.67,764.28,828.18,683.68,744.91,864.25,921.44,926.6,1241.11,1241.37,1240.98,1241.15,1241.21,1241.68,1241.85,195.44025,28.603437,195.44025,4
8.75,32.25,67,579.09,584.18,574.52,580.93,581.84,591.81,591.81,679.37,679.67,679.19,679.25,679.66,679.78,680.48,325.03,357.99,259.74,353.24,362.12,367.95,446.91,1099.37,1177.1,1016.38,1125.17,1156.57,1261.63,1325.75,689.61,769.27,585.03,648.93,834.88,885.99,891.54,1153.96,1154.3,1153.76,1154.04,1154.07,1154.74,1154.89,151.24217,30.204315,151.24217,4
8.75,33.25,86,469.78,476.52,464.79,471.02,473.53,486.63,486.63,593.71,593.88,593.56,593.63,593.96,594.01,594.23,260.24,318.4,251.24,259.48,270.01,359.97,451.32,1052.17,1133.46,962.73,1082.12,1111.67,1225.24,1285.56,601.7,682.35,491.75,558.59,754.75,800.9,805.75,1069.77,1069.89,1069.66,1069.7,1069.94,1070.07,1070.09,15.922472,30.029434,15.922472,4
8.75,34.25,40,361.59,370.89,355.97,360.43,368.39,384.84,384.84,516.19,516.38,516.11,516.16,516.29,516.39,516.94,205.6,278.83,140.85,154.92,321.03,378.52,398.85,1014.91,1099.31,919.38,1049.03,1076.32,1197.99,1253.86,522.66,603.54,407.53,477.12,683.34,722.9,726.82,986.94,987.12,986.8,986.9,987.12,987.25,987.53,387.94568,34.08736,387.94568,4
8.75,34.75,105,308.29,319.45,302.21,305.29,317.37,336.18,336.18,481.92,482.16,481.66,481.99,482.1,482.39,482.67,173.3,259.83,86.44,107.74,325.73,356.94,422.31,1000.37,1086.1,902.04,1036.53,1062.54,1188,1241.4,487.95,568.37,370.78,441.27,651.81,687.31,690.69,946.51,946.85,946.37,946.57,946.61,946.98,947.71,908.256,38.09554,908.256,4
8.75,35.25,65,255.93,268.08,249.25,250.37,268.17,282.6,290.03,451.59,451.99,451.24,451.71,451.82,452.38,452.79,127.8,228.87,35.87,73.46,274.07,367.49,393.46,988.73,1075.6,887.82,1026.87,1051.49,1180.51,1231.29,457.56,536.89,339.2,409.85,623.63,654.51,657.26,907.64,908.18,907.46,907.53,907.92,908.46,909.54,945.1275,41.41055,945.1275,4
8.75,35.75,89,205.19,218.08,195.82,197.75,222.01,227.06,247.78,425.95,426.28,425.77,425.92,426.16,426.78,426.79,111.13,197.84,35.82,73.27,224.29,312.93,342.88,980.09,1067.89,876.89,1020.12,1043.27,1175.58,1223.6,432.52,509.89,314.34,383.93,599.29,624.93,626.97,870.56,871.34,870.13,870.51,871.06,871.78,873.22,632.9158,42.578896,632.9158,4
8.75,39.25,113,115.55,127.73,110.45,116.65,119.56,138.26,153.75,426.74,428.99,425.48,426.55,428.2,430.19,434.51,83.93,119.99,35.14,105.69,110.98,172.93,175.2,1007.13,1094.78,897.72,1056.24,1067.44,1213.15,1239.37,418.02,441.71,397.59,419.9,436.56,468.26,486.24,684.75,687.55,682.04,685.12,687.1,689.42,694.09,456.64417,46.93851,456.64417,8
8.75,39.75,92,166.32,171.37,162.84,164.27,171.85,174.64,183.24,454.31,456.85,452.88,454.08,455.95,458.26,463.09,93.6,127.86,35.09,110.61,135.09,153.31,205.19,1023.07,1109.81,914.2,1072.79,1082.24,1228.42,1251.4,429.94,443.04,402.31,437.33,450.19,452.94,472.43,672.49,675.6,669.41,672.93,675.13,677.69,682.85,0.055771768,47.23813,0.055771768,8
8.75,40.25,42,216.73,219.21,214.14,216.83,219.23,222.92,222.92,486.68,489.47,485.13,486.42,488.48,491.04,496.26,110.32,147.67,86.08,109.48,135.4,202.4,204.99,1041.73,1127.38,933.68,1091.89,1099.62,1245.95,1265.73,423.84,447.1,373.24,438.46,459.82,480.22,483.77,664.65,668.06,661.21,665.16,667.57,670.37,676,317.30588,48.24452,317.30588,8
8.75,45.25,41,716.82,722.64,714.57,716.36,719.51,731.13,731.62,938.65,942.24,936.72,938.29,940.95,944.39,950.85,249.32,299.7,102.21,292.61,353.15,373.65,376.9,1344.79,1414.9,1252.88,1387.6,1393.9,1516.17,1523.94,507.34,556.31,453.31,503.5,565.2,605.72,653.82,822.01,826.91,816.67,822.95,826.41,830.32,838.21,168.41199,45.488747,168.41199,8
8.75,45.75,53.59,770.27,776.06,768,770.31,772.5,784.05,785.45,989.67,993.28,987.73,989.31,991.98,995.45,1001.93,262.11,307.06,150.93,315.33,320.06,331.56,417.4,1383.67,1452.13,1293.56,1425.05,1432.4,1549.85,1559.81,501.84,567.8,447.4,511.39,546.73,637.1,696.39,856.14,861.05,850.76,857.09,860.56,864.47,872.37,1066.9204,51.35911,1066.9204,14
8.75,46.25,64,824,829.77,821.71,824.47,825.82,836.89,839.94,1041.16,1044.78,1039.21,1040.79,1043.47,1046.96,1053.46,251.31,298.11,203.22,267.3,283.42,361.86,374.73,1423.63,1490.48,1335.3,1463.63,1471.96,1584.74,1596.79,499.46,582.13,448.34,458.02,592.01,671.62,740.68,892.42,897.33,887.03,893.38,896.84,900.75,908.64,1849.9811,52.348644,1849.9811,14
8.75,46.75,67,877.97,883.71,875.66,878.81,879.42,890.07,894.56,1093.04,1096.67,1091.09,1092.67,1095.36,1098.87,1105.38,244.16,291.93,215.96,256.89,259.62,306.35,420.82,1464.59,1529.87,1378,1503.26,1512.52,1620.76,1634.8,500.09,599.1,405.24,456.1,638.92,708.82,786.4,930.59,935.49,925.2,931.56,935.02,938.91,946.77,568.64746,48.781677,568.64746,14
8.75,47.25,107,932.12,937.84,929.81,933.26,933.29,943.52,949.3,1145.27,1148.91,1143.31,1144.9,1147.6,1151.12,1157.65,221.5,269.7,167.36,246.28,250.87,311.25,372.75,1506.48,1570.21,1421.59,1543.86,1553.99,1657.84,1673.77,503.6,618.48,353.32,470.34,687.13,748.29,833.31,970.44,975.32,965.05,971.42,974.86,978.73,986.56,421.83386,47.924038,421.83386,26
8.75,47.75,83.5,986.44,992.13,984.11,987.29,987.9,997.21,1004.13,1197.8,1200.51,1195.84,1197.43,1200.13,1203.66,1205.5,188.44,250.06,124.75,195.46,245.13,319.01,365.97,1549.21,1611.44,1465.97,1585.35,1596.3,1695.91,1713.65,509.86,640,302.72,490.49,736.37,789.7,880.72,1011.77,1016.62,1006.39,1012.74,1016.17,1020.01,1027.8,687.8939,49.553627,687.8939,14
8.75,48.25,76,1040.88,1046.56,1038.55,1041.49,1042.62,1051.09,1059.03,1248.62,1249.95,1247.01,1248.63,1250.22,1250.97,1252.93,164.31,224.86,96.42,140.19,256.32,266.04,365.35,1592.72,1653.48,1511.08,1627.67,1639.4,1734.91,1754.35,518.84,663.61,254.2,515.87,786.46,832.75,928.79,1054.39,1059.22,1049.04,1055.37,1058.77,1062.59,1070.33,713.00665,49.491024,713.00665,14
8.75,48.75,96,1095.45,1101.1,1093.11,1095.82,1097.42,1105.15,1114.01,1293.83,1297.27,1289.57,1293.53,1298.38,1301.65,1303.24,131.92,196.91,85.36,95.98,214.4,278.37,310.42,1636.94,1696.28,1556.86,1670.75,1683.21,1774.77,1795.84,530.74,689.42,209.24,545.73,837.24,877.21,977.66,1098.17,1102.97,1092.84,1099.15,1102.53,1106.32,1114,203.99243,48.51445,203.99243,14
